date,employee_title,location,employee_status,outlook,recommend,approve_ceo,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Jun 26 2019 13:55:41 GMT-0700 (Pacific Daylight Time),Technical Expert,,Former Employee,Positive,Recommends,,AMAZING EXPERIENCE,3,,,,,4.0,3.0,5.0,3.0,4.0,4.0
Tue Jun 25 2019 12:01:16 GMT-0700 (Pacific Daylight Time),Learning and Development Specialist,,Current Employee,Positive,Recommends,,Specialist,,,,,,5.0,5.0,5.0,2.0,5.0,3.0
Tue Jun 25 2019 11:05:39 GMT-0700 (Pacific Daylight Time),Product Zone Specialist,,Current Employee,Positive,Recommends,,Great but...,1,,,,,4.0,3.0,4.0,4.0,5.0,3.0
Tue Jun 25 2019 12:50:15 GMT-0700 (Pacific Daylight Time),Client Engineer,"Cupertino, CA",Former Employee,Positive,Recommends,,Overall Good Experience,3,,,,,4.0,5.0,5.0,3.0,5.0,2.0
Sun Jun 23 2019 17:02:40 GMT-0700 (Pacific Daylight Time),Genius,"Tampa, FL",Current Employee,Positive,Recommends,,.,5,,,,,5.0,3.0,5.0,5.0,5.0,3.0
Sun Jun 23 2019 17:38:39 GMT-0700 (Pacific Daylight Time),Specialist,"Atlanta, GA",Current Employee,Positive,Recommends,,Great company,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jun 24 2019 12:39:03 GMT-0700 (Pacific Daylight Time),Expert,"Seattle, WA",Former Employee,Positive,Recommends,,Great place to start,3,,,,,5.0,3.0,5.0,5.0,3.0,4.0
Mon Jun 24 2019 14:34:41 GMT-0700 (Pacific Daylight Time),Senior Counsel,,Current Employee,Positive,Recommends,,legal products team is the place to be,3,,,,,4.0,4.0,4.0,3.0,4.0,4.0
Mon Jun 24 2019 14:36:22 GMT-0700 (Pacific Daylight Time),Specialist,"Washington, DC",Current Employee,Positive,Recommends,,Great Company - Hard to Advance,1,,,,,4.0,2.0,5.0,2.0,4.0,3.0
Sun Jun 23 2019 14:51:44 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Madison, WI",Current Employee,Positive,Recommends,,Great Team and Products,1,,,,,4.0,2.0,4.0,3.0,4.0,3.0
Fri Jun 21 2019 18:22:45 GMT-0700 (Pacific Daylight Time),Genius,"Boston, MA",Former Employee,Positive,Recommends,,Genius,5,,,,,5.0,3.0,5.0,5.0,5.0,5.0
Sat Jun 22 2019 05:26:14 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Job,1,,,,,5.0,,,,,
Fri Jun 21 2019 09:30:50 GMT-0700 (Pacific Daylight Time),Specialist,"Oceanside, CA",Former Employee,Positive,Recommends,,Great Company!,3,,,,,5.0,4.0,5.0,4.0,4.0,4.0
Fri Jun 21 2019 14:19:13 GMT-0700 (Pacific Daylight Time),Verification Design Engineer,"Orlando, FL",Current Employee,Positive,Recommends,,Work on the cutting edge,3,,,,,4.0,,,,,
Wed Jun 19 2019 17:26:24 GMT-0700 (Pacific Daylight Time),Project Manager,"New York, NY",Current Employee,Positive,Recommends,,Awesome Place to Work,1,,,,,5.0,5.0,4.0,5.0,5.0,4.0
Wed Jun 19 2019 18:28:38 GMT-0700 (Pacific Daylight Time),Technician Specialist,"Bethesda, MD",Current Employee,Positive,Recommends,,Good Company,3,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 20 2019 09:53:58 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Positive,Recommends,,Best Retail experience you can ask for.,5,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 20 2019 11:31:13 GMT-0700 (Pacific Daylight Time),Business Expert,,Former Employee,Positive,Recommends,,Best in Retail,3,,,,,5.0,5.0,5.0,2.0,5.0,3.0
Wed Jun 12 2019 17:19:59 GMT-0700 (Pacific Daylight Time),Senior Technical Support Advisor,,Former Employee,Positive,Recommends,,Apple,1,2,,,,5.0,1.0,3.0,4.0,5.0,2.0
Wed Jun 12 2019 17:19:59 GMT-0700 (Pacific Daylight Time),Senior Technical Support Advisor,,Former Employee,Negative,Recommends,,Apple,1,2,,,,5.0,1.0,3.0,4.0,5.0,2.0
Wed Jun 19 2019 18:39:50 GMT-0700 (Pacific Daylight Time),Operations,"Wellington, FL",Former Employee,Negative,Recommends,,Great Job,3,,,,,4.0,5.0,5.0,5.0,5.0,4.0
Thu Jun 20 2019 08:15:30 GMT-0700 (Pacific Daylight Time),Internship,"San Jose, CA",Former Employee,Negative,Recommends,,great experience to work here,1,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Tue Jun 18 2019 23:19:48 GMT-0700 (Pacific Daylight Time),Specialist,"San Jose, CA",Current Employee,Negative,Recommends,,"Great coworker, great environment",1,,,,,5.0,4.0,5.0,4.0,4.0,5.0
Wed Jun 19 2019 06:20:36 GMT-0700 (Pacific Daylight Time),Product Specialist,,Current Employee,Negative,Recommends,,awesome people!,,,,,,5.0,4.0,5.0,5.0,5.0,5.0
Wed Jun 19 2019 07:11:38 GMT-0700 (Pacific Daylight Time),Sales/Customer Service Online Store,"Austin, TX",Former Employee,Negative,Recommends,,Call center job. Tons of fun,3,,,,,5.0,3.0,5.0,2.0,5.0,1.0
Wed Jun 19 2019 15:26:58 GMT-0700 (Pacific Daylight Time),Specialist,,Current Employee,Negative,Recommends,,Apple inc,,,,,,5.0,3.0,5.0,5.0,5.0,4.0
Tue Jun 18 2019 12:37:08 GMT-0700 (Pacific Daylight Time),Technical Specialist,"Leawood, KS",Former Employee,Negative,Recommends,,"Loved the job, hated the hours.",3,,,,,5.0,1.0,4.0,3.0,4.0,3.0
Tue Jun 18 2019 13:47:01 GMT-0700 (Pacific Daylight Time),Vice President Sales,"San Jose, CA",Current Employee,Negative,Recommends,,company is fabuulous and great,5,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jun 17 2019 16:31:43 GMT-0700 (Pacific Daylight Time),Apple Technical Specialist,"Philadelphia, PA",Current Employee,Negative,Recommends,,Worked as college job,1,,,,,4.0,3.0,5.0,3.0,4.0,4.0
Sun Jun 16 2019 17:43:28 GMT-0700 (Pacific Daylight Time),Full Stack Developer,"Cupertino, CA",Current Employee,Neutral,Recommends,,Great Company for stable work,1,,,,,4.0,4.0,5.0,4.0,5.0,4.0
Fri Jun 14 2019 17:52:47 GMT-0700 (Pacific Daylight Time),Senior Optical Engineer,"Cupertino, CA",Current Employee,Neutral,Recommends,,Work environement,3,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri Jun 07 2019 09:51:49 GMT-0700 (Pacific Daylight Time),Product Specialist,,Current Employee,Neutral,Recommends,,Good Overall Company,1,3,,,,4.0,4.0,5.0,3.0,4.0,4.0
Thu Jun 13 2019 16:58:51 GMT-0700 (Pacific Daylight Time),Sales Associate,"Detroit, MI",Current Employee,Neutral,Recommends,,Great Company,1,,,,,5.0,4.0,4.0,4.0,4.0,4.0
Fri Jun 14 2019 10:36:02 GMT-0700 (Pacific Daylight Time),GPU Performance Engineer,"Cupertino, CA",Former Employee,Neutral,Recommends,,GPU Performance Engineer,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 17:33:04 GMT-0700 (Pacific Daylight Time),"Tech Support, Mentor","Atlanta, GA",Former Employee,Neutral,Recommends,,Apple,8,2,,,,5.0,5.0,3.0,3.0,4.0,2.0
Fri Jun 14 2019 07:54:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,At Home Advisor,,,,,,4.0,,,,,
Fri Jun 14 2019 08:55:34 GMT-0700 (Pacific Daylight Time),Marketing Lead,"Cupertino, CA",Former Employee,Neutral,Recommends,,Working at Apple,5,,,,,4.0,2.0,4.0,3.0,4.0,2.0
Wed Jun 12 2019 22:07:51 GMT-0700 (Pacific Daylight Time),Apple Sales Specialist,,Former Employee,Neutral,Recommends,,Dope,,,,,,5.0,,,,,
Thu Jun 13 2019 15:20:25 GMT-0700 (Pacific Daylight Time),Genius,,Current Employee,Neutral,Recommends,,Technician,5,,,,,5.0,3.0,3.0,5.0,5.0,3.0
Thu Jun 13 2019 07:21:28 GMT-0700 (Pacific Daylight Time),Business Manager,,Former Employee,Positive,Recommends,,Great Company,3,,,,,4.0,3.0,5.0,4.0,4.0,4.0
Thu Jun 13 2019 11:40:41 GMT-0700 (Pacific Daylight Time),Administrative Assistant,"San Francisco, CA",Current Employee,Positive,Recommends,,Worked for company in 2 different locations for a total of over 6 years,5,,,,,4.0,3.0,4.0,3.0,4.0,4.0
Thu Jun 13 2019 15:42:52 GMT-0700 (Pacific Daylight Time),Specialist,"Miami Beach, FL",Former Employee,Positive,Recommends,,Working for apple,1,,,,,4.0,5.0,5.0,4.0,5.0,4.0
Wed Jun 26 2019 16:43:30 GMT-0700 (Pacific Daylight Time),Technical Specialist,"Newark, DE",Current Employee,Positive,Recommends,,Great Company. Specific store could use some work,1,,,,,3.0,3.0,5.0,2.0,5.0,2.0
Sun Jun 09 2019 22:11:12 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Cupertino, CA",Current Employee,Positive,Recommends,,Review,3,1,,,,4.0,3.0,4.0,5.0,4.0,3.0
Tue Jun 11 2019 20:33:20 GMT-0700 (Pacific Daylight Time),Technical Specialist,,Current Employee,Positive,Recommends,,Amazing,1,,,,,5.0,5.0,4.0,5.0,5.0,4.0
Wed Jun 12 2019 12:13:56 GMT-0700 (Pacific Daylight Time),Project Manager,"Los Angeles, CA",Former Employee,Positive,Recommends,,Great experience,1,,,,,5.0,4.0,4.0,4.0,4.0,4.0
Wed Jun 12 2019 15:58:13 GMT-0700 (Pacific Daylight Time),Senior Advisor,,Current Employee,Positive,Recommends,,Great place to grow your career,5,,,,,5.0,4.0,3.0,3.0,5.0,3.0
Sat Jun 08 2019 03:57:35 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Company,5,1,,,,5.0,,,,,
Wed Jun 12 2019 06:36:18 GMT-0700 (Pacific Daylight Time),Apple Technical Specialist,"Birmingham, AL",Former Employee,Positive,Recommends,,apple technical specialist,1,,,,,4.0,4.0,5.0,5.0,4.0,4.0
Sat Jun 08 2019 18:13:27 GMT-0700 (Pacific Daylight Time),Technical Advise,,Current Employee,Neutral,Recommends,,Good Job From Home,,1,,,,4.0,3.0,5.0,3.0,5.0,3.0
Fri Jun 07 2019 18:07:15 GMT-0700 (Pacific Daylight Time),Apple Genius,"Boston, MA",Current Employee,Neutral,Recommends,,Apple Store Workplace Culture,1,1,,,,4.0,4.0,4.0,4.0,4.0,4.0
Mon Jun 10 2019 08:18:30 GMT-0700 (Pacific Daylight Time),Apple At Home Advisor,,Current Employee,Neutral,Recommends,,Great company to work for !,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jun 10 2019 11:23:21 GMT-0700 (Pacific Daylight Time),genious,"New York, NY",Current Employee,Neutral,Recommends,,Great Company,3,,,,,5.0,3.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 11:06:51 GMT-0700 (Pacific Daylight Time),Apple AHA,"Atlanta, GA",Current Employee,Neutral,Recommends,,Apple AHA,3,1,,,,5.0,5.0,5.0,5.0,,
Mon Jun 10 2019 13:54:10 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Here is the overall,,,,,,4.0,5.0,5.0,4.0,5.0,4.0
Mon Jun 10 2019 16:06:16 GMT-0700 (Pacific Daylight Time),Product Specialist,,Current Employee,Neutral,Recommends,,Part Time Product specialist,3,,,,,4.0,3.0,4.0,5.0,5.0,4.0
Sun Jun 23 2019 16:27:08 GMT-0700 (Pacific Daylight Time),College IOS Advisor,"Atlanta, GA",Former Employee,Neutral,Recommends,,"If you have a great manager, this can be a good experience.",1,,,,,3.0,2.0,5.0,3.0,5.0,2.0
Sun Jun 09 2019 07:35:16 GMT-0700 (Pacific Daylight Time),Senior Recruiter,,Former Employee,Neutral,Recommends,,Leader in Innovation,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 21:24:31 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Neutral,Recommends,,Good place,,,,,,5.0,,,,,
Mon Jun 03 2019 12:59:44 GMT-0700 (Pacific Daylight Time),Technical Specialist,"Los Angeles, CA",Current Employee,Positive,Recommends,,Great place to work,1,1,,,,5.0,,,,,
Fri Jun 07 2019 13:18:09 GMT-0700 (Pacific Daylight Time),Apple Genius,"Los Angeles, CA",Former Employee,Positive,Recommends,,cool gig,5,,,,,4.0,2.0,4.0,3.0,4.0,3.0
Thu Jun 20 2019 16:44:06 GMT-0700 (Pacific Daylight Time),Apple Genius,"Clifton, NJ",Former Employee,Positive,Recommends,,pretty decent place to work,8,,,,,3.0,2.0,3.0,3.0,3.0,2.0
Tue May 07 2019 14:31:47 GMT-0700 (Pacific Daylight Time),Apple At Home Advisor,"Houston, TX",Current Employee,Positive,Recommends,,Great Company to work for,1,9,,,,5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 14:18:11 GMT-0700 (Pacific Daylight Time),AHA College Program,,Former Employee,Positive,Recommends,,AHA College Program,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Wed Jun 19 2019 21:48:20 GMT-0700 (Pacific Daylight Time),Specialist,"Manhasset, NY",Former Employee,Positive,Recommends,,Balance,3,,,,,3.0,2.0,5.0,3.0,3.0,2.0
Thu Jun 20 2019 11:38:13 GMT-0700 (Pacific Daylight Time),Campus Specialist,,Current Employee,Positive,Recommends,,"Good Company, Boring / Not Impactful Job",1,,,,,3.0,5.0,5.0,4.0,3.0,4.0
Wed Jun 05 2019 08:23:50 GMT-0700 (Pacific Daylight Time),Product Zone Specialist,"McLean, VA",Current Employee,Positive,Recommends,,Great Company to Work for!,1,,,,,4.0,3.0,5.0,4.0,5.0,3.0
Wed Jun 05 2019 15:47:35 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Working at Apple,3,,,,,4.0,2.0,5.0,3.0,4.0,3.0
Wed Jun 19 2019 14:33:59 GMT-0700 (Pacific Daylight Time),Specialist,,Current Employee,Positive,Recommends,,A little better then the average retail job,,,,,,3.0,1.0,4.0,2.0,,
Wed Jun 19 2019 14:33:59 GMT-0700 (Pacific Daylight Time),Specialist,,Current Employee,Positive,Recommends,,A little better then the average retail job,,,,,,3.0,1.0,4.0,2.0,,
Wed Jun 19 2019 14:44:20 GMT-0700 (Pacific Daylight Time),Technical Specialist,,Current Employee,Positive,Recommends,,As a technical specialist i troubleshoot apple devices at the genius bar,,,,,,3.0,4.0,5.0,1.0,3.0,2.0
Mon Jun 03 2019 18:11:19 GMT-0700 (Pacific Daylight Time),Development Director,"Charlotte, NC",Current Employee,Positive,Recommends,,Loved it,8,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue Jun 04 2019 07:39:50 GMT-0700 (Pacific Daylight Time),Technical Specialist,"Boise, ID",Former Employee,Positive,Recommends,,Fantastic experience!,1,,,,,5.0,4.0,5.0,4.0,5.0,4.0
Tue Jun 04 2019 11:05:45 GMT-0700 (Pacific Daylight Time),Supervisor,"Austin, TX",Former Employee,Positive,Recommends,,"Great benefits, discounts, and HR",5,,,,,5.0,5.0,5.0,3.0,4.0,5.0
Tue Jun 04 2019 14:31:58 GMT-0700 (Pacific Daylight Time),Software Engineer,,Current Employee,Positive,Recommends,,software enginner,,,,,,5.0,,,,,
Wed Jun 19 2019 12:27:32 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,3 years Tech Specialist in retail store,3,,,,,2.0,1.0,2.0,2.0,1.0,3.0
Wed Jun 19 2019 15:48:22 GMT-0700 (Pacific Daylight Time),Principal Engineer,"Cupertino, CA",Current Employee,Positive,Recommends,,"At Apple, Soft Skills Trump Technical Skills",3,,,,,2.0,3.0,2.0,2.0,4.0,1.0
Tue Jun 04 2019 11:42:59 GMT-0700 (Pacific Daylight Time),Technical Advisor,"Eugene, OR",Former Employee,Positive,Recommends,,Good for those who enjoy working from home,1,,,,,4.0,2.0,4.0,3.0,4.0,4.0
Tue Jun 18 2019 13:00:54 GMT-0700 (Pacific Daylight Time),Home Based Agent,,Former Employee,Positive,Recommends,,Great Company-Dead End Job,5,,,,,3.0,5.0,4.0,1.0,4.0,2.0
Sun Jun 02 2019 19:24:20 GMT-0700 (Pacific Daylight Time),Specialist,,Former Employee,Positive,Recommends,,Great,3,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Jun 03 2019 00:00:50 GMT-0700 (Pacific Daylight Time),Senior Data Analyst,"San Antonio, TX",Current Employee,Positive,Recommends,,Data entry is intensive,1,,,,,5.0,4.0,5.0,5.0,4.0,2.0
Sun Jun 02 2019 21:23:54 GMT-0700 (Pacific Daylight Time),Intern,,Former Employee,Positive,Recommends,,Get in and get out,,,,,,4.0,,,,,
Mon Jun 17 2019 07:05:59 GMT-0700 (Pacific Daylight Time),Material Handler,"Sacramento, CA",Current Employee,Positive,Recommends,,Meh,3,,,,,2.0,2.0,2.0,1.0,2.0,2.0
Mon Jun 17 2019 11:21:34 GMT-0700 (Pacific Daylight Time),Product Marketing Manager,"Cupertino, CA",Former Employee,Positive,Recommends,,Apple took a bite out of my savings,1,,,,,2.0,1.0,1.0,1.0,1.0,1.0
Thu Jun 13 2019 17:23:33 GMT-0700 (Pacific Daylight Time),Technical Specialist,"Novi, MI",Former Employee,Positive,Recommends,,Overrated place.,1,1,,,,3.0,1.0,3.0,1.0,4.0,3.0
Sun Jun 16 2019 08:53:13 GMT-0700 (Pacific Daylight Time),Product Specialist,"Willow Grove, PA",Current Employee,Positive,Recommends,,Not what you think,1,,,,,3.0,1.0,3.0,3.0,4.0,2.0
Wed May 29 2019 21:55:56 GMT-0700 (Pacific Daylight Time),Specialist,"New York, NY",Current Employee,Positive,Recommends,,Its alright but with good benefits,1,1,,,,4.0,4.0,3.0,4.0,5.0,2.0
Sat Jun 01 2019 14:18:04 GMT-0700 (Pacific Daylight Time),Manager,"Cupertino, CA",Current Employee,Positive,Recommends,,Excellent,5,,,,,5.0,2.0,4.0,4.0,5.0,2.0
Tue May 28 2019 07:18:07 GMT-0700 (Pacific Daylight Time),Specialist,"Aurora, IL",Current Employee,Positive,Recommends,,I love my co workers,1,1,,,,5.0,1.0,2.0,4.0,4.0,2.0
Thu May 30 2019 20:19:18 GMT-0700 (Pacific Daylight Time),Genius,"Rancho Cucamonga, CA",Former Employee,Positive,Recommends,,Awesome experience with plenty of benefits,3,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Fri May 31 2019 07:21:48 GMT-0700 (Pacific Daylight Time),Specialist,,Current Employee,Positive,Recommends,,Great Company,,,,,,5.0,,,,,
Fri May 31 2019 08:06:28 GMT-0700 (Pacific Daylight Time),Technical Specialist,"San Antonio, TX",Current Employee,Positive,Recommends,,Great Entry Level,1,,,,,5.0,,,,,
Thu May 30 2019 10:29:24 GMT-0700 (Pacific Daylight Time),Anonymous Employee,"Santa Monica, CA",Former Employee,Positive,Recommends,,Great place to work. Worked there for 3 years. Left in 2014.,,,,,,5.0,,,,,
Thu May 30 2019 14:29:56 GMT-0700 (Pacific Daylight Time),Marketing,"Los Angeles, CA",Former Employee,Positive,Recommends,,Loved it!,5,,,,,5.0,5.0,5.0,3.0,4.0,4.0
Thu May 30 2019 06:55:01 GMT-0700 (Pacific Daylight Time),Specialist,,Former Employee,Positive,Recommends,,Awesome experience,,,,,,4.0,,,,,
Thu May 30 2019 15:39:30 GMT-0700 (Pacific Daylight Time),Apple Mac Expert,"Austin, TX",Former Employee,Positive,Recommends,,Need to offer commission,1,,,,,4.0,4.0,4.0,5.0,3.0,4.0
Thu Jun 13 2019 10:33:40 GMT-0700 (Pacific Daylight Time),Hardware Engineer,"Cupertino, CA",Current Employee,Positive,Recommends,,Up to the team you end up with: awesome team or dysfunctional team,3,,,,,3.0,3.0,3.0,3.0,4.0,3.0
Tue May 28 2019 20:10:06 GMT-0700 (Pacific Daylight Time),Specialist,"San Francisco, CA",Former Employee,Positive,Recommends,,Great Place,3,,,,,5.0,4.0,5.0,5.0,5.0,5.0
Wed May 29 2019 13:29:46 GMT-0700 (Pacific Daylight Time),Business Expert,"Reston, VA",Former Employee,Positive,Recommends,,great people,3,,,,,4.0,5.0,4.0,4.0,3.0,4.0
Wed May 29 2019 13:29:46 GMT-0700 (Pacific Daylight Time),Business Expert,"Reston, VA",Former Employee,Positive,Recommends,,great people,3,,,,,4.0,5.0,4.0,4.0,3.0,4.0
Wed May 29 2019 14:36:26 GMT-0700 (Pacific Daylight Time),Team Manager,,Current Employee,Positive,Recommends,,Amazing Corporate Culture! Consistent support.,,,,,,4.0,4.0,5.0,3.0,5.0,3.0
Tue Jun 11 2019 17:22:25 GMT-0700 (Pacific Daylight Time),Producer,"Culver City, CA",Current Employee,Positive,Recommends,,Good place to sell your soul,1,,,,,3.0,,,,,
Tue Jun 11 2019 17:41:05 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,expectations & pay aren’t balanced,,,,,,3.0,,,,,
Wed Jun 12 2019 15:22:29 GMT-0700 (Pacific Daylight Time),Technical Specialist,"Columbus, OH",Current Employee,Positive,Recommends,,"Good temporary job, avoid long-term",1,,,,,3.0,,,,,
Mon May 27 2019 20:20:30 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Positive,Recommends,,Great Company,3,,,,,5.0,4.0,5.0,4.0,5.0,5.0
Mon May 27 2019 20:52:16 GMT-0700 (Pacific Daylight Time),Customer Relations,,Current Employee,Positive,Recommends,,Great job,,,,,,5.0,,,,,
Tue May 28 2019 12:09:12 GMT-0700 (Pacific Daylight Time),Creative,,Former Employee,Positive,Recommends,,Fun,3,,,,,5.0,5.0,4.0,4.0,4.0,3.0
Tue May 28 2019 16:09:24 GMT-0700 (Pacific Daylight Time),Specialist,,Current Employee,Positive,Recommends,,Great job!,1,,,,,5.0,5.0,5.0,5.0,5.0,5.0
Tue May 28 2019 15:25:21 GMT-0700 (Pacific Daylight Time),Product Zone Specialist,,Current Employee,Positive,Recommends,,You make this job,5,,,,,4.0,5.0,5.0,5.0,4.0,5.0
Tue Jun 11 2019 14:27:23 GMT-0700 (Pacific Daylight Time),Product Zone Specialist,"Los Angeles, CA",Current Employee,Negative,Doesn't Recommend,,"Great Benefits, Unfulfilling Store Experience",5,,,,,3.0,1.0,5.0,2.0,2.0,3.0
Mon May 27 2019 00:44:08 GMT-0700 (Pacific Daylight Time),Global Commodity Manager,"Cupertino, CA",Current Employee,Negative,Doesn't Recommend,,Great Company... Unique work culture,5,,,,,5.0,1.0,4.0,5.0,5.0,3.0
Sun May 26 2019 22:21:21 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Current Employee,Negative,Doesn't Recommend,,Great company but poor perks,5,,,,,4.0,2.0,4.0,4.0,3.0,4.0
Mon Jun 10 2019 09:00:09 GMT-0700 (Pacific Daylight Time),Web Developer,"Cupertino, CA",Former Employee,Negative,Doesn't Recommend,,Health care provider is a joke,3,,,,,3.0,3.0,3.0,3.0,3.0,3.0
Sat May 25 2019 19:47:17 GMT-0700 (Pacific Daylight Time),Operations Specialist,"San Diego, CA",Current Employee,Negative,Doesn't Recommend,,Retail,5,,,,,5.0,3.0,5.0,3.0,5.0,2.0
Sun May 26 2019 13:55:33 GMT-0700 (Pacific Daylight Time),Lead Product Manager,"Cupertino, CA",Current Employee,Negative,Doesn't Recommend,,Good company - ensure that you are in a good group,3,,,,,4.0,3.0,3.0,3.0,4.0,3.0
Sat May 25 2019 13:07:27 GMT-0700 (Pacific Daylight Time),Product Specialist,,Current Employee,Negative,Doesn't Recommend,,Great job for students,1,,,,,5.0,5.0,5.0,5.0,5.0,4.0
Fri Jun 07 2019 21:48:58 GMT-0700 (Pacific Daylight Time),Senior Project Manager,"Sunnyvale, CA",Current Employee,Negative,Doesn't Recommend,,"Love the company, very poor management, lots of cronyism",3,,,,,3.0,4.0,5.0,2.0,4.0,2.0
Sat Jun 08 2019 15:44:30 GMT-0700 (Pacific Daylight Time),Technology & Merchandising Pro,"New York, NY",Current Employee,Negative,Doesn't Recommend,,Not Great Place to Work,5,,,,,3.0,1.0,3.0,3.0,3.0,2.0
Thu May 23 2019 20:10:47 GMT-0700 (Pacific Daylight Time),Creative Media Advisor,,Former Employee,Negative,Doesn't Recommend,,Good company to work for,3,,,,,5.0,5.0,5.0,3.0,5.0,5.0
Thu Jun 06 2019 17:08:47 GMT-0700 (Pacific Daylight Time),Genius,"New York, NY",Current Employee,Neutral,Recommends,,Ehhh It's okay,8,,,,,3.0,2.0,3.0,3.0,4.0,3.0
Fri Jun 07 2019 14:07:50 GMT-0700 (Pacific Daylight Time),Anonymous Employee,,Former Employee,Neutral,Recommends,,Good,3,,,,,3.0,,,,,
Fri Jun 07 2019 14:46:16 GMT-0700 (Pacific Daylight Time),Technical Specialist,,Current Employee,Neutral,Recommends,,Apple Inc Company Review,1,,,,,3.0,4.0,1.0,4.0,4.0,1.0
